customer_id,customer_segment,region,subscription_plan,signup_date
CUST_00577,individual,NA,premium,2020-11-28
CUST_00578,government,EU,basic,2021-04-23
CUST_00579,small_business,EU,basic,2022-02-06
CUST_00580,enterprise,EU,standard,2021-12-30
CUST_00581,individual,EU,premium,2021-09-11
CUST_00582,individual,MEA,standard,2020-08-25
CUST_00583,individual,NA,standard,2022-11-16
CUST_00584,small_business,NA,basic,2022-04-09
CUST_00585,small_business,EU,premium,2022-03-05
CUST_00586,individual,NA,standard,2020-08-31
CUST_00587,individual,EU,enterprise,2022-01-21
CUST_00588,individual,APAC,enterprise,2021-03-15
CUST_00589,small_business,EU,premium,2022-01-06
CUST_00590,individual,APAC,standard,2021-06-25
CUST_00591,government,MEA,standard,2020-08-25
CUST_00592,enterprise,LATAM,premium,2020-11-10
CUST_00593,individual,NA,standard,2022-10-24
CUST_00594,small_business,NA,standard,2021-12-15
CUST_00595,individual,APAC,enterprise,2021-08-25
CUST_00596,small_business,NA,standard,2021-11-06
CUST_00597,individual,EU,basic,2022-03-14
CUST_00598,individual,APAC,premium,2020-09-28
CUST_00599,government,NA,enterprise,2021-07-14
CUST_00600,individual,NA,standard,2020-09-19
CUST_00601,individual,APAC,basic,2021-11-12
CUST_00602,small_business,NA,premium,2022-02-28
CUST_00603,small_business,APAC,premium,2020-08-06
CUST_00604,small_business,NA,standard,2021-12-11
CUST_00605,small_business,NA,basic,2022-07-10
CUST_00606,individual,APAC,standard,2022-01-27
CUST_00607,small_business,LATAM,basic,2021-07-10
CUST_00608,enterprise,NA,enterprise,2021-01-23
CUST_00609,enterprise,EU,basic,2022-10-17
CUST_00610,small_business,NA,standard,2021-02-27
CUST_00611,individual,LATAM,standard,2022-06-03
CUST_00612,small_business,APAC,premium,2021-11-20
CUST_00613,enterprise,NA,standard,2021-05-31
CUST_00614,enterprise,EU,premium,2022-01-27
CUST_00615,individual,APAC,premium,2021-01-26
CUST_00616,small_business,EU,enterprise,2022-11-08
CUST_00617,individual,NA,basic,2021-04-22
CUST_00618,enterprise,MEA,standard,2020-10-31
CUST_00619,individual,APAC,premium,2021-09-27
CUST_00620,small_business,EU,enterprise,2021-10-16
CUST_00621,individual,EU,standard,2020-11-02
CUST_00622,small_business,APAC,premium,2022-10-09
CUST_00623,individual,EU,premium,2022-07-28
CUST_00624,small_business,NA,basic,2022-12-27
CUST_00625,government,EU,premium,2022-09-19
CUST_00626,individual,NA,standard,2021-06-12
CUST_00627,small_business,NA,basic,2021-06-13
CUST_00628,individual,EU,standard,2021-12-03
CUST_00629,individual,EU,premium,2020-12-20
CUST_00630,enterprise,LATAM,enterprise,2021-05-26
CUST_00631,small_business,APAC,basic,2022-04-01
CUST_00632,individual,EU,basic,2021-10-13
CUST_00633,individual,NA,premium,2021-12-28
CUST_00634,individual,NA,standard,2021-05-03
CUST_00635,small_business,EU,basic,2022-12-26
CUST_00636,government,NA,standard,2020-09-30
CUST_00637,enterprise,EU,standard,2020-09-10
CUST_00638,enterprise,MEA,basic,2022-02-07
CUST_00639,small_business,APAC,standard,2022-07-04
CUST_00640,government,MEA,basic,2021-01-20
CUST_00641,small_business,MEA,premium,2022-02-02
CUST_00642,individual,APAC,standard,2022-09-07
CUST_00643,government,NA,enterprise,2022-07-01
CUST_00644,small_business,EU,enterprise,2021-09-16
CUST_00645,government,NA,premium,2020-09-02
CUST_00646,small_business,APAC,premium,2021-11-09
CUST_00647,small_business,NA,standard,2022-04-18
CUST_00648,small_business,APAC,premium,2022-10-18
CUST_00649,individual,EU,standard,2021-07-03
CUST_00650,small_business,LATAM,premium,2021-06-24
CUST_00651,individual,MEA,premium,2020-09-22
CUST_00652,small_business,APAC,basic,2020-11-05
CUST_00653,individual,APAC,basic,2021-04-14
CUST_00654,individual,MEA,premium,2021-11-18
CUST_00655,government,NA,premium,2022-09-15
CUST_00656,individual,NA,standard,2021-07-19
CUST_00657,small_business,APAC,basic,2021-12-14
CUST_00658,individual,APAC,standard,2021-08-07
CUST_00659,individual,MEA,standard,2022-03-05
CUST_00660,individual,MEA,basic,2020-12-15
CUST_00661,individual,NA,standard,2022-06-04
CUST_00662,small_business,NA,basic,2020-12-23
CUST_00663,small_business,NA,standard,2020-09-24
CUST_00664,small_business,NA,standard,2022-09-12
CUST_00665,small_business,NA,enterprise,2022-04-27
CUST_00666,small_business,EU,standard,2021-10-22
CUST_00667,government,NA,standard,2022-06-27
CUST_00668,individual,APAC,standard,2020-12-07
CUST_00669,small_business,NA,standard,2021-11-29
CUST_00670,individual,NA,basic,2021-01-11
CUST_00671,enterprise,NA,basic,2020-07-23
CUST_00672,small_business,EU,basic,2022-09-07
CUST_00673,individual,LATAM,standard,2021-03-18
CUST_00674,individual,EU,standard,2022-09-07
CUST_00675,individual,APAC,standard,2020-09-20
CUST_00676,small_business,APAC,enterprise,2021-05-07
CUST_00677,individual,NA,basic,2022-02-23
CUST_00678,individual,EU,basic,2021-11-30
CUST_00679,individual,NA,standard,2022-06-25
CUST_00680,small_business,EU,enterprise,2022-07-08
CUST_00681,small_business,EU,basic,2022-02-13
CUST_00682,enterprise,EU,premium,2022-12-23
CUST_00683,small_business,NA,standard,2021-06-05
CUST_00684,small_business,EU,premium,2021-11-02
CUST_00685,small_business,EU,basic,2021-06-02
CUST_00686,individual,APAC,basic,2022-03-26
CUST_00687,individual,NA,premium,2021-06-01
CUST_00688,small_business,APAC,standard,2022-09-08
CUST_00689,small_business,NA,standard,2021-12-22
CUST_00690,small_business,APAC,premium,2021-10-07
CUST_00691,small_business,MEA,basic,2020-09-04
CUST_00692,small_business,NA,premium,2022-11-29
CUST_00693,individual,NA,premium,2021-10-09
CUST_00694,enterprise,NA,premium,2022-06-01
CUST_00695,enterprise,EU,standard,2021-01-04
CUST_00696,small_business,EU,standard,2020-10-20
CUST_00697,individual,NA,basic,2022-01-07
CUST_00698,small_business,EU,basic,2021-01-11
CUST_00699,individual,EU,enterprise,2021-07-24
CUST_00700,government,APAC,basic,2020-11-24
CUST_00701,enterprise,LATAM,enterprise,2020-07-28
CUST_00702,small_business,APAC,basic,2022-08-05
CUST_00703,small_business,APAC,premium,2021-02-08
CUST_00704,individual,NA,standard,2021-03-30
CUST_00705,individual,EU,standard,2020-11-05
CUST_00706,individual,EU,basic,2020-07-17
CUST_00707,individual,MEA,standard,2022-12-30
CUST_00708,enterprise,APAC,basic,2021-09-19
CUST_00709,small_business,APAC,premium,2020-10-09
CUST_00710,small_business,NA,standard,2022-05-30
CUST_00711,small_business,NA,basic,2021-06-20
CUST_00712,small_business,EU,standard,2022-01-15
CUST_00713,enterprise,APAC,basic,2021-03-31
CUST_00714,enterprise,EU,basic,2020-08-06
CUST_00715,individual,EU,enterprise,2021-10-20
CUST_00716,individual,APAC,basic,2021-03-07
CUST_00717,individual,LATAM,premium,2022-09-28
CUST_00718,small_business,NA,standard,2021-03-08
CUST_00719,individual,EU,standard,2021-01-15
CUST_00720,enterprise,EU,basic,2022-09-26
CUST_00721,individual,EU,basic,2022-05-15
CUST_00722,small_business,EU,basic,2022-01-15
CUST_00723,enterprise,MEA,standard,2022-08-19
CUST_00724,small_business,NA,basic,2020-09-28
CUST_00725,individual,NA,premium,2022-08-14
CUST_00726,individual,APAC,premium,2021-03-16
CUST_00727,government,NA,standard,2022-12-24
CUST_00728,small_business,NA,standard,2022-05-28
CUST_00729,small_business,NA,standard,2021-01-28
CUST_00730,individual,NA,premium,2022-08-11
CUST_00731,enterprise,EU,standard,2021-10-19
CUST_00732,individual,NA,basic,2022-10-07
CUST_00733,individual,EU,premium,2022-03-16
CUST_00734,enterprise,APAC,premium,2021-02-26
CUST_00735,enterprise,NA,standard,2022-06-22
CUST_00736,small_business,NA,basic,2020-10-11
CUST_00737,government,EU,basic,2021-08-08
CUST_00738,small_business,NA,premium,2022-12-20
CUST_00739,government,LATAM,basic,2020-08-03
CUST_00740,enterprise,EU,standard,2022-07-09
CUST_00741,enterprise,MEA,premium,2022-12-15
CUST_00742,small_business,NA,basic,2022-11-01
CUST_00743,government,EU,basic,2021-01-02
CUST_00744,small_business,EU,premium,2022-10-09
CUST_00745,small_business,EU,basic,2022-10-08
CUST_00746,individual,EU,basic,2020-09-26
CUST_00747,individual,NA,standard,2020-11-11
CUST_00748,enterprise,APAC,basic,2021-01-16
CUST_00749,individual,MEA,basic,2022-04-26
CUST_00750,individual,EU,standard,2021-04-18
CUST_00751,individual,APAC,premium,2022-07-06
CUST_00752,individual,APAC,premium,2022-07-18
CUST_00753,small_business,NA,standard,2020-09-11
CUST_00754,small_business,NA,basic,2020-10-24
CUST_00755,enterprise,APAC,basic,2022-12-02
CUST_00756,individual,EU,standard,2022-04-07
CUST_00757,small_business,EU,basic,2021-09-22
CUST_00758,small_business,NA,premium,2022-07-15
CUST_00759,individual,NA,basic,2021-05-24
CUST_00760,small_business,NA,premium,2022-12-30
CUST_00761,individual,LATAM,basic,2021-09-05
CUST_00762,individual,LATAM,basic,2020-08-06
CUST_00763,individual,APAC,premium,2021-03-01
CUST_00764,individual,NA,standard,2020-12-25
CUST_00765,individual,APAC,standard,2022-09-01
CUST_00766,small_business,LATAM,basic,2020-09-30
CUST_00767,small_business,NA,standard,2020-07-17
CUST_00768,small_business,NA,premium,2022-01-31
CUST_00769,individual,EU,standard,2022-03-09
CUST_00770,small_business,NA,standard,2021-09-13
CUST_00771,individual,MEA,enterprise,2020-10-29
CUST_00772,individual,LATAM,premium,2022-04-25
CUST_00773,individual,LATAM,basic,2021-06-26
CUST_00774,individual,APAC,premium,2022-01-23
CUST_00775,individual,APAC,premium,2020-12-18
CUST_00776,individual,NA,enterprise,2021-10-29
CUST_00777,small_business,NA,enterprise,2021-01-03
CUST_00778,individual,NA,basic,2020-08-19
CUST_00779,small_business,APAC,standard,2020-11-27
CUST_00780,individual,NA,basic,2020-09-14
CUST_00781,individual,EU,basic,2021-02-22
CUST_00782,government,NA,basic,2022-02-13
CUST_00783,enterprise,EU,premium,2022-02-01
CUST_00784,individual,NA,basic,2022-06-08
CUST_00785,individual,APAC,basic,2022-09-15
CUST_00786,individual,EU,standard,2021-07-02
CUST_00787,individual,APAC,standard,2021-09-14
CUST_00788,individual,NA,basic,2021-01-29
CUST_00789,individual,APAC,standard,2022-05-26
CUST_00790,enterprise,NA,basic,2022-04-22
CUST_00791,government,EU,basic,2022-03-01
CUST_00792,individual,MEA,basic,2021-11-13
CUST_00793,enterprise,EU,standard,2022-09-27
CUST_00794,small_business,APAC,basic,2022-12-20
CUST_00795,individual,APAC,basic,2022-06-13
CUST_00796,enterprise,EU,standard,2021-03-12
CUST_00797,individual,EU,enterprise,2022-10-17
CUST_00798,individual,NA,enterprise,2021-10-04
CUST_00799,enterprise,NA,premium,2020-09-25
CUST_00800,individual,NA,standard,2022-07-13
CUST_00801,enterprise,EU,premium,2021-08-11
CUST_00802,individual,APAC,basic,2022-05-27
CUST_00803,enterprise,NA,standard,2022-08-02
CUST_00804,individual,EU,basic,2022-03-05
CUST_00805,small_business,LATAM,standard,2022-10-04
CUST_00806,individual,NA,basic,2020-10-07
CUST_00807,small_business,APAC,premium,2020-10-10
CUST_00808,individual,EU,premium,2021-08-28
CUST_00809,small_business,EU,enterprise,2021-08-05
CUST_00810,individual,NA,basic,2021-04-30
CUST_00811,individual,LATAM,premium,2022-11-03
CUST_00812,enterprise,EU,standard,2021-05-13
CUST_00813,government,MEA,basic,2021-02-28
CUST_00814,individual,EU,premium,2020-12-08
CUST_00815,individual,MEA,basic,2020-08-18
CUST_00816,government,EU,enterprise,2020-08-19
CUST_00817,individual,NA,standard,2020-12-07
CUST_00818,small_business,LATAM,basic,2021-01-14
CUST_00819,individual,EU,basic,2022-06-23
CUST_00820,enterprise,APAC,enterprise,2021-06-25
CUST_00821,individual,EU,basic,2022-05-08
CUST_00822,small_business,NA,standard,2022-01-27
CUST_00823,enterprise,NA,basic,2020-12-28
CUST_00824,individual,APAC,premium,2022-11-02
CUST_00825,individual,EU,enterprise,2020-10-31
CUST_00826,individual,EU,standard,2022-10-19
CUST_00827,individual,LATAM,standard,2022-09-20
CUST_00828,individual,NA,enterprise,2020-12-13
CUST_00829,government,APAC,enterprise,2021-03-08
CUST_00830,individual,APAC,standard,2021-04-13
CUST_00831,enterprise,NA,standard,2022-07-06
CUST_00832,individual,APAC,basic,2022-07-04
CUST_00833,small_business,LATAM,enterprise,2021-11-27
CUST_00834,enterprise,APAC,standard,2022-06-29
CUST_00835,small_business,LATAM,enterprise,2022-05-20
CUST_00836,small_business,NA,standard,2022-01-27
CUST_00837,small_business,NA,enterprise,2022-07-14
CUST_00838,small_business,MEA,premium,2021-02-14
CUST_00839,small_business,LATAM,standard,2022-04-05
CUST_00840,individual,APAC,standard,2020-10-18
CUST_00841,individual,NA,standard,2020-12-12
CUST_00842,individual,NA,standard,2021-12-10
CUST_00843,individual,EU,premium,2020-10-16
CUST_00844,enterprise,APAC,premium,2022-07-19
CUST_00845,small_business,APAC,basic,2022-12-12
CUST_00846,individual,MEA,basic,2022-07-11
CUST_00847,enterprise,NA,basic,2022-09-28
CUST_00848,individual,MEA,premium,2021-01-10
CUST_00849,individual,LATAM,basic,2021-10-14
CUST_00850,individual,NA,basic,2022-06-21
CUST_00851,individual,EU,enterprise,2021-06-27
CUST_00852,individual,NA,basic,2022-11-12
CUST_00853,individual,EU,standard,2022-11-07
CUST_00854,individual,EU,basic,2021-02-23
CUST_00855,small_business,EU,basic,2022-06-04
CUST_00856,individual,NA,basic,2020-08-20
CUST_00857,individual,APAC,standard,2021-02-24
CUST_00858,individual,APAC,standard,2021-12-18
CUST_00859,enterprise,EU,standard,2022-04-07
CUST_00860,individual,NA,premium,2021-06-03
CUST_00861,individual,APAC,premium,2022-10-06
CUST_00862,small_business,APAC,standard,2020-11-18
CUST_00863,small_business,EU,premium,2020-09-15
CUST_00864,small_business,MEA,premium,2021-09-02
CUST_00865,small_business,NA,basic,2021-11-23
CUST_00866,enterprise,APAC,standard,2021-07-21
CUST_00867,enterprise,APAC,standard,2022-08-31
CUST_00868,government,EU,enterprise,2022-07-14
CUST_00869,government,APAC,basic,2021-10-25
CUST_00870,individual,APAC,basic,2020-09-11
CUST_00871,small_business,APAC,basic,2020-12-18
CUST_00872,enterprise,NA,standard,2021-11-21
CUST_00873,small_business,LATAM,standard,2020-07-21
CUST_00874,individual,APAC,standard,2020-10-23
CUST_00875,individual,EU,basic,2021-05-09
CUST_00876,small_business,MEA,basic,2022-09-15
CUST_00877,small_business,NA,basic,2021-07-02
CUST_00878,enterprise,LATAM,basic,2021-03-02
CUST_00879,small_business,EU,basic,2022-03-25
CUST_00880,individual,EU,premium,2021-11-16
CUST_00881,individual,LATAM,standard,2022-05-03
CUST_00882,individual,EU,basic,2021-12-16
CUST_00883,individual,APAC,standard,2022-03-20
CUST_00884,enterprise,LATAM,premium,2020-07-26
CUST_00885,individual,NA,premium,2020-10-31
CUST_00886,enterprise,NA,standard,2021-03-11
CUST_00887,individual,EU,enterprise,2021-11-11
CUST_00888,small_business,APAC,premium,2020-09-13
CUST_00889,individual,APAC,basic,2021-01-05
CUST_00890,small_business,NA,premium,2020-07-15
CUST_00891,small_business,NA,premium,2022-06-10
CUST_00892,enterprise,NA,standard,2021-12-28
CUST_00893,small_business,NA,premium,2021-08-02
CUST_00894,individual,LATAM,premium,2022-04-29
CUST_00895,individual,EU,basic,2020-07-24
CUST_00896,small_business,EU,standard,2020-08-27
CUST_00897,enterprise,APAC,premium,2022-03-16
CUST_00898,individual,NA,premium,2020-10-25
CUST_00899,government,LATAM,standard,2021-02-07
CUST_00900,individual,APAC,standard,2020-07-30
CUST_00901,enterprise,APAC,basic,2022-08-19
CUST_00902,small_business,EU,basic,2022-04-18
CUST_00903,small_business,LATAM,premium,2021-01-05
CUST_00904,small_business,EU,standard,2022-01-09
CUST_00905,small_business,NA,standard,2021-07-17
CUST_00906,enterprise,EU,basic,2021-07-27
CUST_00907,government,MEA,premium,2021-06-06
CUST_00908,small_business,EU,basic,2022-09-13
CUST_00909,small_business,NA,basic,2022-02-03
CUST_00910,enterprise,NA,premium,2021-03-05
CUST_00911,individual,NA,premium,2022-11-04
CUST_00912,enterprise,APAC,standard,2021-02-24
CUST_00913,individual,NA,basic,2021-08-10
CUST_00914,government,NA,standard,2021-11-30
CUST_00915,small_business,EU,enterprise,2020-09-18
CUST_00916,individual,APAC,basic,2021-07-03
CUST_00917,small_business,EU,enterprise,2021-12-30
CUST_00918,small_business,APAC,premium,2020-07-18
CUST_00919,small_business,NA,standard,2020-12-04
CUST_00920,individual,APAC,premium,2022-06-28
CUST_00921,government,LATAM,premium,2022-05-19
CUST_00922,individual,APAC,standard,2020-10-16
CUST_00923,enterprise,EU,standard,2021-09-14
CUST_00924,enterprise,EU,premium,2021-05-14
CUST_00925,small_business,EU,standard,2022-06-16
CUST_00926,small_business,LATAM,standard,2022-03-02
CUST_00927,individual,LATAM,basic,2022-06-10
CUST_00928,individual,MEA,premium,2021-09-20
CUST_00929,individual,LATAM,basic,2022-10-11
CUST_00930,small_business,APAC,basic,2021-03-23
CUST_00931,individual,EU,basic,2020-10-31
CUST_00932,individual,APAC,standard,2020-11-11
CUST_00933,enterprise,NA,standard,2021-10-19
CUST_00934,individual,MEA,standard,2022-11-24
CUST_00935,small_business,APAC,enterprise,2022-02-06
CUST_00936,enterprise,EU,basic,2022-12-28
CUST_00937,small_business,NA,premium,2022-01-14
CUST_00938,individual,NA,standard,2022-02-22
CUST_00939,individual,APAC,basic,2022-03-10
CUST_00940,small_business,EU,standard,2021-10-14
CUST_00941,enterprise,MEA,standard,2021-08-18
CUST_00942,individual,NA,enterprise,2020-09-22
CUST_00943,individual,NA,premium,2022-08-20
CUST_00944,individual,NA,standard,2022-08-28
CUST_00945,individual,APAC,basic,2020-07-18
CUST_00946,small_business,APAC,standard,2021-05-03
CUST_00947,government,APAC,premium,2022-12-12
CUST_00948,individual,NA,standard,2022-08-28
CUST_00949,small_business,EU,basic,2021-01-20
CUST_00950,small_business,NA,standard,2022-09-20
CUST_00951,small_business,NA,standard,2022-08-14
CUST_00952,individual,LATAM,standard,2021-04-09
CUST_00953,individual,NA,basic,2022-06-12
CUST_00954,small_business,APAC,premium,2022-06-09
CUST_00955,individual,EU,basic,2021-06-19
CUST_00956,small_business,NA,enterprise,2022-01-28
CUST_00957,individual,NA,basic,2022-09-10
